VOTER_ID	PIN_HASH	LASTNAME	FIRSTNAME	MIDDLE	SSN	MAILINGADDRESS	ZIP	SMD	SPLIT
148756187	738c11d91dc7071f15fbb9a9efb09b5d2d95796c	Runolfsson	Kareem	S	00007963	100 / 260 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
963618973	c1a602fd4db227f08941a8d93bab98c35fe428ef	Hessel	Faye	H	00007455	100 / 261 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
006006487	6f5b1680203f1bfd0eaaa8d1af5dc3769d1c2211	Barton	Rossie	M	00004848	100 / 262 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
946113906	e969068c80a33c2a115984bfeae528ea86744cdf	Kohler	Fiona	V	00009500	100 / 263 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
034252120	a157a27ad4166aa311d2be82ee5e25b2e3e1f932	O'Keefe	Hunter	A	00007563	100 / 264 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
704392358	115fe0c877e1da73718eefccb230031732aefd71	Hauck	Orrin	NULL	00000154	100 / 265 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
949275907	d151f1fde60badab7043810bcf13e29df1066c1b	Jast	Jessyca	R	00001717	100 / 266 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
162143841	3d7d4ddfb0db90ab6b882fefe9477248a1798652	Yost	Antoinette	I	00003468	100 / 267 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
600293119	b3ba93b100cc1d6300c1ab6320a0d8cd16f10250	Pfannerstill	Madonna	J	00002621	100 / 268 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
530383684	0db33a79c6101074c0a1637f6449b541fb6c6a23	O'Conner	Angeline	L	00002493	100 / 269 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
958987197	26c4ead244bc0aaf5cc82ce5aaa91e48ae77b1cf	Predovic	Sidney	G	NULL	100 / 270 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
622936503	09c8f0d53d97e835171bb2924c3baf27a74912db	Oberbrunner	Melyssa	R	00001204	100 / 271 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
196718541	56a76a9bc74b571cae44b8cc8590ed83b91d1463	Rutherford	London	P	00006316	100 / 272 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
407478133	e8ffc7a8870adbfa7602613e79b86877ecbdca06	Reichert	Janice	S	00000031	100 / 273 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
741352437	e807ccd2a8c0c91f24ce0d174fb5c374f9378d1f	Jerde	Hillard	G	00002124	100 / 274 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
593573840	dbc686ccac812d35a461eb5acdd1cadf62a8b10e	Hauck	Deion	NULL	00001534	100 / 275 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
071564969	a80a62140f4e73214a1456346d2812e853ca8d30	Wilkinson	Hans	N	00001739	100 / 276 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
496939886	0df8edd85dcbbd4f6190ef76350d6bb4d4128f5d	D'Amore	Susie	T	00000917	100 / 277 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
929041874	5353296efc745220ed0086e3f4f7a281e23d4258	Kunze	Verna	W	00000116	100 / 278 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
467319354	7f53989cd17ef13aa77f5bef664522f784648507	Wilderman	Jolie	T	00003204	100 / 279 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
979482867	c3511679ee1feb3d2e39c77218107f0b70ce30aa	Murazik	Fiona	X	00007773	100 / 280 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
753110659	6e5019e1d6614dbfbbe4750d84ee3a232c444eec	Rodriguez	Ernesto	H	00007295	100 / 281 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
786730169	e9cd0d1ba564464b8530ef7a182052b87efef877	Grimes	Jayne	O	00008717	100 / 282 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
049582071	6307b221b9a2f7a62243bb6f061589c562707b37	Medhurst	Fermin	L	00005206	100 / 283 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
164514830	f694ef08ebb779c405953556050d3881716c0434	Block	Dagmar	Z	00007893	100 / 284 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
222680638	f6e79f3db77a39777e35f99f052c93111c508495	Thiel	Layne	G	00004420	100 / 285 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
806206672	42dffaa959c831e730756198c52de8487c67e687	Kulas	Bruce	P	00001961	100 / 286 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
374179199	62fd8503fe8c02cd5c033214fc1fe30f84a865ca	Windler	Chadd	Y	00005370	100 / 287 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
139643190	6c3a9a0d56d792a1fd3488982f495d56cc7bcfa9	Kuphal	Travon	J	00007840	100 / 288 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
251973784	dfd30486e3496f4b52c20c6acee4e48c5add3e99	Hermann	Frederick	S	00004659	100 / 289 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
810199428	e286d99ec1c3434559755246a7167ddb06f64e01	Gutkowski	Cristina	E	00007393	100 / 290 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
348454120	75d41483be3d4bb0626bec3a604bcb8bd3d2b142	Reynolds	Jessika	B	00009454	100 / 291 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
596203831	2bb1fed98541998a98eed301b82ec3118d66aa60	Fay	Hilbert	K	00000252	100 / 292 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
675953747	8234e8f07e299d2881596d4cfe104503173e6c43	Douglas	Adah	U	00007658	100 / 293 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
617660805	9f8bd23b791d896005b93dbb7f9074b481eda2b0	Breitenberg	Brandt	Y	00004902	100 / 294 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
748640803	e1420a6932b4830933e30b89f6f248dd8c1dd0ec	Reilly	Ryann	S	NULL	100 / 295 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
320448785	90137ca18fe8a61c5dd459794f4a6ce85fcb135b	Reinger	Murray	W	00008480	100 / 296 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
763051016	f7b7c30ee9da6a8be85b111ad3423dcfe6949b8b	Simonis	Triston	E	00006782	100 / 297 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
257260178	b3b70fa95016b563d9e2cebaa28580d9d3c164c7	West	Alfonzo	V	00000174	100 / 298 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
448696009	5ff0498b1eac03a3e67c7e600fc521cca7089626	Bartell	Alyson	Y	00009297	100 / 299 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
081362976	a9f692876772597a0c1a9c1c6a7b8db3de3b3a0c	Schmitt	Bernita	W	00007696	100 / 300 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
423820589	1d6f0c95d7fa9bc90268cf2c8feba83ba02523a8	Kozey	Queenie	A	00008040	100 / 301 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
080845845	3dfcae1fa84666524d586bb51fb77a0569bb0482	Kerluke	Major	W	00009399	100 / 302 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
278181904	fee297199137c638af2bbe2d5f96f756277b77a1	Gutmann	Felicita	L	00003379	100 / 303 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
650703194	774925f90a33774aee274012e8f859a7985f9ab6	Reichert	Rodolfo	O	00001692	100 / 304 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
080310546	f5adb0cfa5110b08ca1178e35d379085f02cf5dc	Bosco	Manuel	S	00001545	100 / 305 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
872476457	7d2651e8ccf0ec95fbb94891da6cda13a4663551	Haley	Louvenia	W	00002262	100 / 306 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
330775750	56e2acd642acdf5dad52d5aa371fad694872a79a	Marvin	Lorenzo	NULL	00008030	100 / 307 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
665261665	ab76c801f4538fe3c6c42b998b4fac2fd9fb1525	Cummerata	Nathanael	P	00009468	100 / 308 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
898918717	37ce6064dc639398e5e89e482590534ce30957d9	Huels	Hyman	X	00006087	100 / 309 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
236465631	5f71444b1a26a34b0f68b756db085bb2715305b7	Fadel	Constantin	NULL	00006659	100 / 310 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
988568691	b99e5e2bcbd3385d5fd739e36b862cc5e3673beb	Treutel	Jay	L	00008863	100 / 311 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
121006082	1438e0ec1cf1ba09fdc2fa2732daed8a8f80e3fc	Ullrich	Heloise	N	00009879	100 / 312 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
037841526	9f0b45edb6c291440adebd15e2910b71a71187db	Zemlak	Daphnee	NULL	00009059	100 / 313 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
659474010	af23f7cb710d090e5a29f6d5b7406bfafd0c24ad	Schuppe	Arno	I	00002358	100 / 314 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
597013073	300151986384e09340d2bceb5aa6e6c3c784a25e	Quitzon	Nicola	B	00004837	100 / 315 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
800947140	ba484738aed480d8986487c67e3ec0b3691116f8	Wintheiser	Armando	A	00002871	100 / 316 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
997638887	0619b301294c5424061eda6dda283393b05e0925	Bogan	Lila	W	NULL	100 / 317 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
702204159	a8b3e6daebf46ca2bba4676629ecf24119c90881	Hauck	Gwen	Q	00002749	100 / 318 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
604995885	3877c6dc70ba00607008fc19bd359da0f7afa251	Hoeger	Felicity	NULL	00000271	100 / 319 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
927733688	3d9641e074ecf5923cf0986f38774f49869d85ac	Metz	Kaci	NULL	00002552	100 / 320 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
500164086	1808e1926272c3eff9a549bad44fc8c27c3ef9d8	King	Toy	P	00009927	100 / 321 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
482686633	cdba25e36e484a50663684935e3e7b4d81735799	Bartell	Kaylee	Y	00006330	100 / 322 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
008826141	3435c5cc84be130c5556fad876371b4c02fc78e4	Pagac	Else	J	00007737	100 / 323 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
773447923	ae22d6adb3c96db98383af5eae4ff68d994e7965	Frami	Dedrick	O	00003327	100 / 324 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
670865290	97d6d96ae6e404af7ed28b989269384d68962741	Shields	Misty	NULL	00001909	100 / 325 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
356940269	64b8af718fe83cd04e86990a5097ee9b69fbf14d	Welch	Delaney	R	00002530	100 / 326 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
708583689	3b09cdcd911623c28284cf0b3790580473528284	Rogahn	Berry	B	00007451	100 / 327 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
586410925	9f741399ac4e3bee3754a7f3189632ed0a3132fc	Hackett	Gaetano	R	00004595	100 / 328 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
466826281	c5f687fd6e68e6a7b1b5c3ced4e770e26ea4be76	Gaylord	Maximus	I	NULL	100 / 329 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
732824381	da4483a4a8703f0ed042f5523e57a89a3617f930	McClure	Mitchel	H	00006083	100 / 330 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
066973789	10dc243451eea005d191bb35072ed605340a1498	Stark	Krystal	K	00006207	100 / 331 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
439491332	364514a5c35054520cd0f29059be0767b7b061ca	Jones	Luigi	F	00004476	100 / 332 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
393789039	5600473e1166770f252c3dbe4f015b7dc78fda8e	Gerhold	Marcus	V	00007067	100 / 333 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
866901195	745f1cc26268c1521a0962901d1b6dabac98d067	Schmeler	Serena	B	NULL	100 / 334 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
560257642	94bdd6e84593777475283f599a6dacb57bec629c	Barrows	Rosalyn	N	00001449	100 / 335 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
301844647	0245cefeb7393547bb3e84f2178d0025271a0e58	Connelly	Maxie	N	00003434	100 / 336 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
135660017	f3f66c384b12c5f815afb923559b2a11fc7a4f92	Morar	Tatyana	Z	00003212	100 / 337 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
850548693	5c54faa6aca3b305a3720f810ac7c9e7fff9f6ce	VonRueden	Benedict	W	00000868	100 / 338 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
478938673	656261bba5e1516353aa20386ea85711756c3068	Beer	Johan	V	00009160	100 / 339 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
141202065	9f35f488945d7062f2918f4474cff7d126eb51db	Schroeder	Noah	G	NULL	100 / 340 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
834611257	05586b828ad31c3941bbc54358bf2327ef816214	Fahey	Georgianna	Q	00009976	100 / 341 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
297096412	0548d345a10e63852a8f2ce11b6203e0e9612ce8	Collier	Brooklyn	O	00000530	100 / 342 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
552955015	5b136271b912ec2f592d5a2e850dabe0d10a067e	Hagenes	Ned	X	00005905	100 / 343 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
928771791	d1bcfd574ce1357d0a090b74af846b3f44ecb4c7	Boehm	Marcus	W	00003704	100 / 344 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
945884264	726f7b67858aa9518f93173c34496bd869578fd0	Hane	Edmund	P	00009027	100 / 345 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
956020189	3b7f92d5b101e939d37c62042c860f05b5170a04	Toy	Gunnar	L	NULL	100 / 346 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
326005030	d0a8280b2e483227e424e87307a4efe04c1759fd	Bauch	David	NULL	00005767	100 / 347 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
621284697	3db85915978a43c5383a876b1eccf9f3ae278f6e	Bartell	Marques	P	00008779	100 / 348 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
690213614	985e2997f2b53832b88e8d422a96c34e54bbe1be	Berge	Lesley	B	00004995	100 / 349 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
111720490	ae0a38847dda898b0ca3e4f257a6d77d28543d0e	Borer	Alexzander	X	00005650	100 / 350 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
704514521	c895fc8adf265b06963756fb9d1764e73d79bd8d	Reynolds	Novella	O	00004571	100 / 351 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
944872859	0a4fb8551ca6076df8cd2f8b88ea1837ef999c4c	Lueilwitz	Rhea	O	00001130	100 / 352 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
098051306	b1178d5c252c414822bd5d430bc9405d266f2bda	Lubowitz	Luz	D	00003923	100 / 353 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
082548953	ed943326531342ecb99510a231f55d4f8a93f183	Gislason	Antonia	Y	NULL	100 / 354 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
611081558	610fba6d5294a7e59dedc7d81e3e6ff3ce8aa5be	Watsica	Courtney	F	00007533	100 / 355 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
570586875	ff5263f1797e7d8a6c5f5343a2d69a4404b836cc	Stanton	Ruben	D	00005480	100 / 356 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
346522222	7506db058873a4a7f920d89d151b595dfabf9e08	Bernhard	Tara	X	00003351	100 / 357 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
617555202	9ce84ccecf6994b1d752c12c84afd17fac9f1dc0	Oberbrunner	Nikko	X	00009397	100 / 358 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
817458019	7e796093bba68bb7589eeab39b50dcb9cde712eb	Daugherty	Crystal	U	00000931	100 / 359 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
234125631	b139079df2751af06202f8efeece0eaa5f770311	Ritchie	Velma	X	00007546	100 / 360 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
718154101	0852a78e0f78cee55ba11911086a3026f5b351e8	Cronin	Louisa	R	NULL	100 / 361 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
483356919	5b5abcb6272446104868beb66e4f2794f4374ee3	Huel	Dominique	R	00000563	100 / 362 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
834559239	7f40d66032abd76e43e06f7a18c6202639f41519	Schuster	Alexandrine	NULL	00004957	100 / 363 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
688702933	6b7376db4a27333c440dbc5fb3c314f242547a9a	Stokes	Ivory	D	00006169	100 / 364 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
985222881	d7e1b0c131ca69aaf5b90ab09f14b21dfe54d31f	Wolff	Harley	Y	00002091	100 / 365 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
892443053	bb6e7df5bd4f8c1ce68dbb1fd76cc261606fd996	Swift	Edward	J	00005006	100 / 366 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
613802215	1b917daef2fb26c938f9fa5aa90790eabba1b475	McLaughlin	Maudie	NULL	00007958	100 / 367 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
761169650	ba2a166c7dec86ef034a80247309cb0c8ea88fc6	Wehner	Wilfred	J	00006026	100 / 368 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
255190033	c9bc9e84cb08f81da3d81ec90e49d0c9e4165305	Lind	Dianna	NULL	NULL	100 / 369 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
947050337	acf4b727b14ee17e8faa0b96c6765bf6407c191e	Hodkiewicz	Korey	NULL	00008908	100 / 370 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
962624559	9981543bd441fa0a627d5add7f626c822a64e004	Marquardt	Eloy	NULL	00001147	100 / 371 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
009854854	1abf5cc26b24aa7e1cd28a02f485c446e2d268e8	Harvey	Marian	V	00002617	100 / 372 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
246243395	9bca084f82a4e07ff89f1038ab417e9733117211	Reynolds	Theron	E	00003400	100 / 373 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
991967887	822bbdbb060fb3aa58fb85318db66ee030e10c6e	Halvorson	Selena	G	00009970	100 / 374 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
382000047	747dcf67493279e8cb1ee5da31027cb0ef70ac69	Rogahn	Susana	Q	00008533	100 / 375 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
257142235	6b401d9428a1f2c1d95295d1ca6a28d89f8d5531	Bradtke	Princess	Q	00006654	100 / 376 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
060873876	15c5474195d44a74e70ddcd79c8a9244990f3f19	Murphy	Leonard	NULL	00007776	100 / 377 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
931774231	3aad6eaa73360ec6bb07624b7b45a02b85083d26	Botsford	Heber	P	00007201	100 / 378 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
871638620	7cacab042b322af5223fdb74dce977b49f8d145b	Abernathy	Eldora	B	00004053	100 / 379 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
249336267	757963a89097eb63c0a55d75be306aeba2f73f07	Jaskolski	Anya	Q	00003092	100 / 380 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
807013271	93d883382fddfad1d48398a8a224db55046c1ecc	Champlin	Jamar	Q	00002310	100 / 381 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
596794360	f7c72dbddb3945b3bfaab6c310d65ab3c7e86358	Hessel	Waylon	W	00008280	100 / 382 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
095604247	e8bbf0f8d5410ac611492c87bf4d43c8d6989e54	Parisian	Devante	I	00002702	100 / 383 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
750886460	05d0e5e713e10920bf965af54cbf98732e314596	Waelchi	Lilliana	K	00006475	100 / 384 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
803505763	beed5913512b58344358000334d79a72c6af7902	Upton	Vilma	L	NULL	100 / 385 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
695173376	fbe1c39699e690dfbfb674b246d34bb56ed8947c	Corwin	Mara	H	00004469	100 / 386 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
082725544	2e6af03e5e2e951b7e9426878dd14a1bb18bf4cb	Ullrich	Adolphus	NULL	00001494	100 / 387 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
667785608	981d0aaa0bc20b698bdbb5e231efad3debf761ec	Quitzon	Viva	R	00004755	100 / 388 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
654734376	95e5f7cdf169fc73e073f53c4bbdecd471ed15e2	Medhurst	Avis	NULL	00005885	100 / 389 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
536102450	5d0a4ab82b9b5635ad8e70d8d4cb13c9fbb22d00	Swift	Russ	M	00001953	100 / 390 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
347022413	0653dbefacace1146ed73cc4feb9e2a8d45bd7fd	Bosco	Karelle	N	00001757	100 / 391 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
254858341	90b4c84588c289f16403fb46b8688bfbe76cdf77	Nolan	Trever	E	00007703	100 / 392 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
744274767	a7b2662f6f4d7fe105591bbbdd026d43b79e634e	Turner	Brigitte	D	00006213	100 / 393 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
955919825	b2520b4d1f1c25e0431b2d24104f562c6a415f41	Tromp	Hershel	R	00002879	100 / 394 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
515198387	29ffa6cb3b5716941ed2c6cd23e8693df50c626a	Hegmann	Friedrich	C	00006824	100 / 395 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
671221964	4b0489933eff5f6b31d60ea4cc57e0e8c6b94087	Buckridge	Nick	P	00007728	100 / 396 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
408953407	050bf2f3de4c16987d89b9a46d6b11d6de3b1eed	Hahn	Myrna	W	00006726	100 / 397 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
175151500	30dbd85e22142b92260e260241e3a01d0190dd56	Hermiston	Aaliyah	R	00006332	100 / 398 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
943236406	1be2534e07b83e1628201f27b3953fbb40390174	Kulas	Rosemary	D	00002047	100 / 399 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
378335965	889af787c54dc39076502add5417f131bd391cee	Pfeffer	Annabel	Y	00001971	100 / 400 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
191243991	b3cc89bc6494c1f8e36475538afb861194f4a175	Torp	Filiberto	O	00001884	100 / 401 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
864355263	4e85dfaf331af0b85ecb4dc38c761cc99d7429ad	Walsh	Ricardo	V	00005169	100 / 402 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
546117312	ddc1e1d6b6a3aa69ba2da84b1e872e5ef26d7280	Herman	Alexandro	P	00002696	100 / 403 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
425000179	5c55ae6eb9c9eac876ed6b94b408df1ddd7d7b2d	Huels	Vita	G	00007509	100 / 404 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
364784334	4ad42580640d88868f077ec1b193231f412807d0	Hermann	Griffin	E	00001836	100 / 405 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
904112808	dc21fc9ce3ce6a07c7f2e819af279789e00761fb	Weber	Zula	E	00007947	100 / 406 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
747016784	c1a26ef4e6b5c4846187408ed3ae36541c020768	Wuckert	Brooklyn	B	00009781	100 / 407 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
175072547	f480a0be854a57de897fc925caafe7faf6a45896	McKenzie	Ellie	V	00002116	100 / 408 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
148631759	44a35eeb8499c5e2f4daa1665175335fcc46661a	Ryan	Devin	S	00001458	100 / 409 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
779125692	218b3a764e184bbbd63afaf42e95ab44a7480ae3	O'Reilly	Anne	C	00005698	100 / 410 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
037440150	f56bcd8256644a6b313f2667343ed044217e06ce	Runte	Armando	K	NULL	100 / 411 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
114796667	f510a39a4171a59dc2b8db8ca28c27d9120bed8b	Wiegand	Scotty	M	00006667	100 / 412 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
134962967	3ca5391043c99ed12dbc9edc32600c4eab7ebd05	Koepp	Yadira	Z	00005491	100 / 413 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
729169416	d604b0ed7aba5fc27eb87095c389fe8426d474a0	Heidenreich	Marguerite	D	00005248	100 / 414 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
358619873	fdd1d9433c0286e389944a3ee555dfbf1c50fbaf	Abshire	Kaycee	H	00000060	100 / 415 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
359848510	0a2a67a3089a7cab6a08e6daf352b74402c8dda1	Schiller	Halle	G	00002538	100 / 416 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
364154932	7c74092cad8fc9950e44daeb1803de234a4796a4	Schuster	Mia	D	00007255	100 / 417 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
018732600	f8a8fd158e634c26a21aabac148d750a8198652a	Hansen	Rory	N	00000383	100 / 418 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
550333393	0aa4d32e63472d68a1f5b661767891edf0fa093a	Rippin	Eliane	A	00008007	100 / 419 LYTTON AVE, WASHINGTON DC 20009	20009	1B04	22 00
